PLAYER,TEAM,TEAM_FULL,GAME_DATE,r3_PTS,r5_PTS,r3_FG3_PCT,r5_FG3_PCT,r3_EFG,r5_EFG,r3_TS,r5_TS
Bogdan Bogdanovic,LAC,LA Clippers,2025-11-17,13.666666666666666,12.8,33.05555555555555,38.49999999999999,52.96296296296296,55.527777777777786,56.38537391700866,59.87630631741831
Aaron Gordon,DEN,Denver Nuggets,2025-11-17,21.666666666666668,20.0,39.99999999999999,46.0,61.111111111111114,60.07575757575758,64.9171578244778,64.10555367988754
Mikal Bridges,NY,New York Knicks,2025-11-17,14.666666666666666,16.4,25.0,37.666666666666664,46.82539682539683,59.27170868347339,46.67842445620223,59.73413356497933
Collin Murray-Boyles,TOR,Toronto Raptors,2025-11-17,7.666666666666667,7.6,33.333333333333336,50.0,75.0,67.5,81.30055380701943,70.16922117310055
Jordan Hawkins,NO,New Orleans Pelicans,2025-11-17,6.333333333333333,5.2,30.0,28.0,55.555555555555564,45.333333333333336,55.555555555555564,47.64814814814815
Jalen Duren,DET,Detroit Pistons,2025-11-17,23.666666666666668,24.6,0.0,0.0,75.01165501165501,74.05461205461205,75.15781473828368,75.34446816098114
Naz Reid,MIN,Minnesota Timberwolves,2025-11-17,17.666666666666668,14.6,46.82539682539683,37.61904761904761,68.93939393939394,57.64935064935065,68.7145384282965,57.51443734269219
Taelon Peter,IND,Indiana Pacers,2025-11-17,2.6666666666666665,2.2,16.666666666666664,16.666666666666664,28.571428571428573,24.642857142857146,28.571428571428573,24.642857142857146
Ronald Holland II,DET,Detroit Pistons,2025-11-17,8.333333333333334,7.8,27.777777777777775,22.38095238095238,41.96969696969697,35.515151515151516,42.79583398754384,40.743502930357025
Jakob Poeltl,TOR,Toronto Raptors,2025-11-17,18.333333333333332,15.8,0.0,0.0,81.53439153439153,81.5873015873016,78.0535334833068,80.0475169056981
T.J. McConnell,IND,Indiana Pacers,2025-11-17,4.666666666666667,6.5,16.666666666666668,12.5,22.537878787878793,29.403409090909093,23.52855477855478,30.146416083916087
