PLAYER,TEAM,TEAM_FULL,GAME_DATE,r3_PTS,r5_PTS,r3_FG3_PCT,r5_FG3_PCT,r3_EFG,r5_EFG,r3_TS,r5_TS
Keldon Johnson,SA,San Antonio Spurs,2025-11-18,12.0,10.4,6.666666666666667,4.0,49.62481962481962,47.55266955266955,50.16598254940224,47.87736730741913
Vince Williams Jr.,MEM,Memphis Grizzlies,2025-11-18,11.333333333333334,10.2,33.333333333333336,42.0,44.1951566951567,52.23137973137973,45.38093848942534,54.055486170578284
Kentavious Caldwell-Pope,MEM,Memphis Grizzlies,2025-11-18,3.3333333333333335,4.6,0.0,5.0,27.777777777777775,41.25,31.602914389799633,43.54508196721311
Jalen Wilson,BKN,Brooklyn Nets,2025-11-18,4.0,4.2,53.333333333333336,47.0,71.42857142857143,60.857142857142854,71.42857142857143,60.857142857142854
Luke Kornet,SA,San Antonio Spurs,2025-11-18,5.666666666666667,9.0,0.0,0.0,50.0,70.0,55.199430199430196,71.63817663817665
Adou Thiero,LAL,Los Angeles Lakers,2025-11-18,3.0,3.0,0.0,0.0,100.0,100.0,103.19148936170212,103.19148936170212
Keyonte George,UTAH,Utah Jazz,2025-11-18,28.666666666666668,24.6,35.320512820512825,26.646853146853147,51.57357968189395,47.61081447580304,56.7452689373474,54.39599857171076
Isaiah Collier,UTAH,Utah Jazz,2025-11-18,11.666666666666666,10.8,0.0,10.0,53.17460317460317,63.57142857142857,62.381122586819366,70.00479438642391
Marcus Smart,LAL,Los Angeles Lakers,2025-11-18,9.0,9.0,20.0,20.571428571428573,41.111111111111114,46.88888888888889,50.744618964514245,54.86592737681192
Jamal Cain,ORL,Orlando Magic,2025-11-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luke Kennard,ATL,Atlanta Hawks,2025-11-18,5.0,7.0,35.714285714285715,38.095238095238095,50.0,54.027777777777786,50.0,54.027777777777786
Tristan da Silva,ORL,Orlando Magic,2025-11-18,16.666666666666668,12.0,43.91534391534392,33.01587301587301,64.23076923076924,55.871794871794876,63.786561977975644,55.21071269698947
Luka Garza,BOS,Boston Celtics,2025-11-18,10.666666666666666,11.4,55.55555555555555,33.33333333333333,95.83333333333333,83.57142857142858,93.00379572118702,82.46969265840275
Tyrese Martin,BKN,Brooklyn Nets,2025-11-18,10.666666666666666,7.4,27.777777777777775,20.666666666666664,55.357142857142854,38.21428571428571,55.698938515060554,38.41936310903633
Mark Williams,PHX,Phoenix Suns,2025-11-18,11.0,10.8,0.0,0.0,80.37037037037038,63.777777777777786,79.74808816914081,75.45143648811062
Luka Doncic,LAL,Los Angeles Lakers,2025-11-18,34.0,31.8,34.31818181818182,30.114718614718612,53.9822567783094,51.67506835269993,64.23162004618487,59.35398918657097
Isaiah Livers,PHX,Phoenix Suns,2025-11-18,4.666666666666667,3.8,44.444444444444436,36.666666666666664,77.77777777777777,81.66666666666666,83.82500717772037,85.29500430663221
Isaiah Stewart,DET,Detroit Pistons,2025-11-18,12.333333333333334,10.2,24.444444444444443,21.333333333333332,57.79220779220779,65.78643578643577,65.09758725053362,70.16966346143128
Kevin Love,UTAH,Utah Jazz,2025-11-18,4.333333333333333,4.6,22.222222222222218,21.333333333333332,33.333333333333336,33.33333333333333,35.43543543543543,35.79614498219149
Harrison Barnes,SA,San Antonio Spurs,2025-11-18,16.666666666666668,13.6,41.666666666666664,45.0,68.61471861471861,65.89105339105339,72.51120155886609,68.88683789438399
Jalen Duren,DET,Detroit Pistons,2025-11-18,24.666666666666668,25.0,0.0,0.0,72.99145299145299,74.05461205461205,74.05282931396928,76.46975798688717
Anfernee Simons,BOS,Boston Celtics,2025-11-18,5.666666666666667,11.8,33.33333333333333,40.0,43.333333333333336,50.82051282051282,39.56989247311827,50.82280295125686
Lauri Markkanen,UTAH,Utah Jazz,2025-11-18,39.333333333333336,34.8,39.54248366013072,49.43977591036415,63.6103896103896,65.14868990658465,67.84416584069656,69.12069537144399
Goga Bitadze,ORL,Orlando Magic,2025-11-18,5.333333333333333,6.6,0.0,0.0,75.0,71.66666666666666,76.06382978723404,80.65156047180992
Carter Bryant,SA,San Antonio Spurs,2025-11-18,2.3333333333333335,3.4,11.111111111111109,13.333333333333332,27.777777777777775,27.916666666666664,27.777777777777775,28.515007898894158
Jalen Suggs,ORL,Orlando Magic,2025-11-18,13.666666666666666,15.0,16.19047619047619,33.04761904761905,45.303030303030305,62.18181818181817,54.514910000142066,68.25948751633072
Asa Newell,ATL,Atlanta Hawks,2025-11-18,2.6666666666666665,6.0,16.666666666666668,38.0,16.666666666666668,53.33333333333333,19.723865877712033,52.09565906278375
Jalen Johnson,ATL,Atlanta Hawks,2025-11-18,27.0,24.2,61.388888888888886,50.166666666666664,64.2862498125656,67.32174988753937,68.50068922821832,70.98724978801908
Lindy Waters III,SA,San Antonio Spurs,2025-11-18,1.0,1.8,11.111111111111109,26.666666666666664,16.666666666666668,40.0,16.666666666666668,40.0
Baylor Scheierman,BOS,Boston Celtics,2025-11-18,4.0,2.4,55.55555555555555,33.33333333333333,75.0,45.0,75.0,45.0
Anthony Black,ORL,Orlando Magic,2025-11-18,13.666666666666666,13.2,6.666666666666667,22.666666666666668,46.7032967032967,49.726523476523475,48.61802100608071,52.82207936966929
Jamaree Bouyea,PHX,Phoenix Suns,2025-11-18,3.0,3.0,100.0,100.0,75.0,75.0,75.0,75.0
Maxi Kleber,LAL,Los Angeles Lakers,2025-11-18,2.0,1.75,66.66666666666667,50.0,75.0,56.25,75.0,62.898936170212764
Vit Krejci,ATL,Atlanta Hawks,2025-11-18,12.0,15.0,44.166666666666664,54.5,70.37037037037038,80.55555555555557,70.37037037037038,80.10862818125388
Michael Porter Jr.,BKN,Brooklyn Nets,2025-11-18,27.666666666666668,25.8,38.25757575757576,35.17676767676768,60.64814814814815,56.46825396825396,65.2562383577742,63.21860835527357
LeBron James,LAL,Los Angeles Lakers,2025-11-18,11.0,11.0,66.66666666666666,66.66666666666666,71.42857142857143,71.42857142857143,62.78538812785388,62.78538812785388
Draymond Green,GS,Golden State Warriors,2025-11-18,8.666666666666666,7.0,26.666666666666668,22.666666666666664,43.58974358974359,35.65384615384615,43.58974358974359,38.75588697017268
Dyson Daniels,ATL,Atlanta Hawks,2025-11-18,8.333333333333334,7.2,0.0,0.0,66.66666666666667,51.111111111111114,67.35679779158039,52.14147408655417
Rayan Rupert,POR,Portland Trail Blazers,2025-11-18,1.3333333333333333,1.2,0.0,0.0,16.666666666666668,16.666666666666664,36.30050505050505,28.4469696969697
Zach Edey,MEM,Memphis Grizzlies,2025-11-18,10.5,10.5,0.0,0.0,41.42857142857143,41.42857142857143,49.653284671532845,49.653284671532845
Rasheer Fleming,PHX,Phoenix Suns,2025-11-18,3.6666666666666665,2.6,16.666666666666668,10.0,38.88888888888889,33.333333333333336,50.46296296296296,40.27777777777778
Daniss Jenkins,DET,Detroit Pistons,2025-11-18,19.666666666666668,20.2,35.833333333333336,34.83333333333333,58.80952380952382,57.700574966828846,60.42655443844964,59.152435665542406
Danny Wolf,BKN,Brooklyn Nets,2025-11-18,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,37.87878787878788,37.87878787878788
Svi Mykhailiuk,UTAH,Utah Jazz,2025-11-18,7.666666666666667,10.8,42.22222222222222,42.78787878787879,58.730158730158735,62.69963369963371,58.730158730158735,62.85672182223907
David Jones Garcia,SA,San Antonio Spurs,2025-11-18,2.0,2.0,0.0,0.0,66.66666666666666,66.66666666666666,62.886597938144334,62.886597938144334
Dalton Knecht,LAL,Los Angeles Lakers,2025-11-18,4.666666666666667,6.6,19.444444444444443,47.666666666666664,35.416666666666664,51.60714285714285,35.416666666666664,49.05456852791879
Caleb Houstan,ATL,Atlanta Hawks,2025-11-18,4.666666666666667,2.8,33.333333333333336,20.0,47.77777777777778,28.666666666666668,50.864197530864196,30.518518518518515
Day'Ron Sharpe,BKN,Brooklyn Nets,2025-11-18,8.666666666666666,8.6,0.0,10.0,56.666666666666664,70.66666666666667,60.715595975979454,72.14364329987339
Cade Cunningham,DET,Detroit Pistons,2025-11-18,32.333333333333336,32.4,19.155844155844154,24.826839826839826,42.16183574879227,51.20979986197377,49.40119233343407,56.847655639275374
De'Aaron Fox,SA,San Antonio Spurs,2025-11-18,26.0,22.4,45.833333333333336,34.83333333333333,59.01515151515151,55.4090909090909,60.44597001113228,58.329014242911015
Jeremy Sochan,SA,San Antonio Spurs,2025-11-18,8.0,5.6,77.77777777777777,66.66666666666666,83.33333333333333,80.0,83.70098039215686,85.53973717146432
Julian Champagnie,SA,San Antonio Spurs,2025-11-18,11.666666666666666,8.2,42.43386243386243,38.79365079365079,64.81481481481481,58.88888888888888,68.09510028685453,60.85706017211273
Paul Reed,DET,Detroit Pistons,2025-11-18,7.0,11.4,0.0,20.0,74.07407407407408,78.90598290598291,76.36165577342048,78.39262534282005
Deandre Ayton,LAL,Los Angeles Lakers,2025-11-18,20.0,16.0,0.0,0.0,79.02097902097903,73.41258741258741,78.33376997642127,72.02967375055864
Josh Minott,BOS,Boston Celtics,2025-11-18,6.333333333333333,4.4,41.666666666666664,45.0,56.25,63.75,52.90300546448086,61.74180327868852
Terance Mann,BKN,Brooklyn Nets,2025-11-18,8.333333333333334,6.8,35.55555555555555,41.333333333333336,40.833333333333336,33.25,47.322404371584696,38.52857775808595
Jimmy Butler III,GS,Golden State Warriors,2025-11-18,24.0,22.4,33.333333333333336,34.28571428571429,64.58333333333333,67.91666666666667,73.72521684149474,78.84374178406067
Ronald Holland II,DET,Detroit Pistons,2025-11-18,6.0,6.4,16.666666666666668,16.666666666666664,45.0,40.18181818181819,45.82613701784686,45.07599663312781
Shaedon Sharpe,POR,Portland Trail Blazers,2025-11-18,28.0,30.0,17.777777777777775,28.38095238095238,46.354166666666664,58.36805555555556,50.35767311299202,61.52390178050869
Cedric Coward,MEM,Memphis Grizzlies,2025-11-18,13.666666666666666,13.0,40.476190476190474,34.285714285714285,47.5,43.666666666666664,53.54108206567222,50.92034858683631
Ziaire Williams,BKN,Brooklyn Nets,2025-11-18,13.333333333333334,11.0,31.746031746031743,29.047619047619047,55.41125541125541,49.496753246753244,61.42951251646903,53.749599401773324
Chaz Lanier,DET,Detroit Pistons,2025-11-18,6.0,6.4,36.507936507936506,34.904761904761905,54.76190476190476,51.78571428571429,54.761904761904766,55.56390977443609
Santi Aldama,MEM,Memphis Grizzlies,2025-11-18,12.0,13.4,26.19047619047619,27.38095238095238,50.707070707070706,58.42424242424242,52.66809179535136,59.25157053580805
Jordan Goodwin,PHX,Phoenix Suns,2025-11-18,11.333333333333334,10.2,52.22222222222222,43.33333333333333,64.55026455026456,57.21500721500721,65.19370460048425,57.60107124513904
John Konchar,MEM,Memphis Grizzlies,2025-11-18,0.6666666666666666,1.0,0.0,20.0,8.333333333333334,35.0,8.333333333333334,35.0
Sam Hauser,BOS,Boston Celtics,2025-11-18,4.333333333333333,3.2,18.095238095238095,15.857142857142856,29.46428571428571,23.678571428571427,29.46428571428571,23.678571428571427
Robert Williams III,POR,Portland Trail Blazers,2025-11-18,4.666666666666667,5.4,0.0,20.0,66.66666666666667,69.5,66.66666666666667,69.5
Ace Bailey,UTAH,Utah Jazz,2025-11-18,13.0,13.8,35.714285714285715,31.428571428571427,60.363247863247864,58.952991452991455,59.16356300434512,60.028817194502906
Ryan Dunn,PHX,Phoenix Suns,2025-11-18,8.0,6.8,83.33333333333333,50.0,62.26851851851851,52.916666666666664,63.992914979757074,52.439277052000875
Collin Gillespie,PHX,Phoenix Suns,2025-11-18,14.666666666666666,10.8,42.59259259259259,40.55555555555556,57.392607392607395,52.43556443556444,63.79172479673903,57.0777559664788
Al Horford,GS,Golden State Warriors,2025-11-18,5.0,7.2,21.666666666666668,36.33333333333333,33.88888888888889,53.19047619047619,39.329896907216494,56.45508100147275
Cam Spencer,MEM,Memphis Grizzlies,2025-11-18,7.666666666666667,8.6,30.952380952380953,31.571428571428573,43.333333333333336,46.833333333333336,49.4182372402513,54.28205584393091
Jordan Walsh,BOS,Boston Celtics,2025-11-18,5.666666666666667,6.2,11.111111111111109,33.33333333333333,63.333333333333336,68.0,67.00680272108843,70.35636589661246
Rui Hachimura,LAL,Los Angeles Lakers,2025-11-18,11.0,12.4,26.666666666666668,49.33333333333333,54.01515151515152,58.79797979797979,54.0712682379349,58.83164983164984
Jock Landale,MEM,Memphis Grizzlies,2025-11-18,6.666666666666667,7.6,16.666666666666668,18.0,34.074074074074076,46.158730158730165,34.17766603813116,46.220885337164404
Stephen Curry,GS,Golden State Warriors,2025-11-18,30.666666666666668,29.8,38.75816993464053,33.504901960784316,56.32157697375089,53.11602310732745,61.515268832342,58.94777922811164
Royce O'Neale,PHX,Phoenix Suns,2025-11-18,5.666666666666667,8.8,32.22222222222222,44.33333333333333,41.388888888888886,56.1031746031746,41.388888888888886,56.886350817822894
Cody Williams,UTAH,Utah Jazz,2025-11-18,2.0,2.6,0.0,0.0,24.444444444444443,26.333333333333332,23.023255813953487,26.08139534883721
Jaylen Wells,MEM,Memphis Grizzlies,2025-11-18,7.333333333333333,10.4,23.333333333333332,35.42857142857143,39.583333333333336,52.11363636363636,40.79778830963665,52.84230934941836
Payton Pritchard,BOS,Boston Celtics,2025-11-18,25.333333333333332,17.2,51.068376068376075,37.97435897435897,70.20833333333333,53.93055555555556,73.63372167577621,55.98578856102129
Onyeka Okongwu,ATL,Atlanta Hawks,2025-11-18,26.666666666666668,22.2,49.206349206349195,42.857142857142854,76.75213675213676,74.05128205128206,79.80045831892079,77.0334286482525
Nick Richards,PHX,Phoenix Suns,2025-11-18,5.0,4.6,0.0,0.0,35.714285714285715,33.42857142857143,61.66125541125541,62.35235003092146
Devin Vassell,SA,San Antonio Spurs,2025-11-18,12.333333333333334,11.2,25.0,22.272727272727273,41.40692640692641,45.613386613386616,47.800144665191446,49.84080108482915
Dillon Brooks,PHX,Phoenix Suns,2025-11-18,26.0,22.8,34.12698412698413,31.309523809523807,62.333333333333336,55.03736263736264,64.76754565020838,60.95470223481757
Jaxson Hayes,LAL,Los Angeles Lakers,2025-11-18,6.666666666666667,4.8,0.0,0.0,69.44444444444444,71.66666666666666,70.9104938271605,72.54629629629629
Nickeil Alexander-Walker,ATL,Atlanta Hawks,2025-11-18,22.0,20.0,25.925925925925924,30.555555555555554,48.91414141414142,51.49134199134198,56.58992717456612,58.007947998325264
Nolan Traore,BKN,Brooklyn Nets,2025-11-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Drake Powell,BKN,Brooklyn Nets,2025-11-18,5.0,7.2,0.0,30.0,43.333333333333336,52.25,45.857843137254896,54.40659777424484
Noah Clowney,BKN,Brooklyn Nets,2025-11-18,12.333333333333334,11.8,56.74603174603175,39.76190476190476,68.75,54.58333333333333,66.76964190940424,57.66814615349053
Jusuf Nurkic,UTAH,Utah Jazz,2025-11-18,8.333333333333334,8.4,16.666666666666668,16.666666666666664,59.20634920634921,50.069264069264065,60.48912558464053,53.72715118963258
Jaylen Brown,BOS,Boston Celtics,2025-11-18,27.0,26.4,32.38095238095238,31.095238095238095,51.817517278043596,49.2849548112706,54.65904671198857,53.91830228658155
Nigel Hayes-Davis,PHX,Phoenix Suns,2025-11-18,0.6666666666666666,0.4,0.0,0.0,11.111111111111109,6.666666666666666,11.111111111111109,6.666666666666666
Jake LaRavia,LAL,Los Angeles Lakers,2025-11-18,8.666666666666666,7.4,13.333333333333334,13.0,51.666666666666664,41.0,54.684577011016415,46.83494482383172
Jonathan Isaac,ORL,Orlando Magic,2025-11-18,2.3333333333333335,3.4,16.666666666666668,16.666666666666664,50.0,40.0,50.0,48.20728291316527
Brice Sensabaugh,UTAH,Utah Jazz,2025-11-18,9.333333333333334,10.8,41.269841269841265,40.317460317460316,59.25925925925926,65.10101010101012,60.3238866396761,66.26773683981921
Devin Booker,PHX,Phoenix Suns,2025-11-18,26.333333333333332,24.8,26.666666666666668,16.0,51.613965744400524,50.64449280696421,59.82325912493565,59.67991125229321
Bronny James,LAL,Los Angeles Lakers,2025-11-18,1.0,2.8,33.333333333333336,30.0,50.0,51.666666666666664,50.0,51.66666666666667
Neemias Queta,BOS,Boston Celtics,2025-11-18,11.0,9.8,0.0,0.0,67.91666666666667,60.75,67.83691748147476,61.011428839400324
Oso Ighodaro,PHX,Phoenix Suns,2025-11-18,10.333333333333334,7.0,0.0,0.0,54.4973544973545,52.698412698412696,54.90844815083395,51.14179020197578
Javonte Green,DET,Detroit Pistons,2025-11-18,16.666666666666668,14.0,30.555555555555554,22.333333333333332,64.11616161616162,55.22294372294372,72.6925538955614,61.80336302516753
Duncan Robinson,DET,Detroit Pistons,2025-11-18,14.0,15.6,40.57239057239057,45.010101010101,56.666666666666664,63.51048951048951,58.36836836836837,64.53151053151052
Nic Claxton,BKN,Brooklyn Nets,2025-11-18,12.333333333333334,14.0,0.0,0.0,44.17989417989418,52.93650793650794,50.91612939468863,61.58492975640265
Derrick White,BOS,Boston Celtics,2025-11-18,19.0,19.2,43.333333333333336,39.93939393939394,57.040998217468804,52.66904337492573,61.4643234046219,55.85927487834407
Xavier Tillman,BOS,Boston Celtics,2025-11-18,0.0,1.0,0.0,6.666666666666666,0.0,12.5,0.0,12.5
Desmond Bane,ORL,Orlando Magic,2025-11-18,22.666666666666668,22.4,34.92063492063492,34.285714285714285,49.074074074074076,50.77777777777778,56.00360933248239,57.21963492745134
Keaton Wallace,ATL,Atlanta Hawks,2025-11-18,4.0,4.2,33.333333333333336,30.0,45.833333333333336,54.16666666666667,44.740437158469945,53.51092896174864
Jonas Valanciunas,DEN,Denver Nuggets,2025-11-19,7.333333333333333,8.0,0.0,0.0,48.888888888888886,51.83333333333333,69.27991203165013,64.85533234848046
Zach LaVine,SAC,Sacramento Kings,2025-11-19,13.666666666666666,15.8,25.0,35.0,49.60784313725491,55.05882352941177,52.95586917562724,56.38440933877057
Jay Huff,IND,Indiana Pacers,2025-11-19,11.0,7.8,39.25925925925926,27.555555555555554,58.725071225071225,51.23504273504274,58.92561555969377,52.75249211935591
Jared McCain,PHI,Philadelphia 76ers,2025-11-19,1.6666666666666667,1.0,8.333333333333334,5.0,11.904761904761905,7.142857142857143,11.904761904761905,7.142857142857143
Javonte Cooke,POR,Portland Trail Blazers,2025-11-19,4.0,4.0,0.0,0.0,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333
Kris Murray,POR,Portland Trail Blazers,2025-11-19,6.0,5.8,44.444444444444436,36.666666666666664,74.62121212121212,68.10606060606061,75.12626262626263,68.4090909090909
Jordan Hawkins,NO,New Orleans Pelicans,2025-11-19,7.333333333333333,6.2,13.333333333333334,28.0,44.84126984126984,53.904761904761905,44.84126984126984,53.904761904761905
Kel'el Ware,MIA,Miami Heat,2025-11-19,12.666666666666666,13.4,50.0,50.0,60.69444444444445,64.98809523809524,63.48143070787637,67.12439141964968
Alperen Sengun,HOU,Houston Rockets,2025-11-19,27.666666666666668,24.4,22.222222222222218,46.666666666666664,59.64092833163042,60.55378776820902,64.16059632902153,63.4296034533989
Kon Knueppel,CHA,Charlotte Hornets,2025-11-19,20.0,21.6,40.55555555555556,40.72222222222223,58.75,59.25,59.86106602609882,61.17116243115771
VJ Edgecombe,PHI,Philadelphia 76ers,2025-11-19,17.666666666666668,14.0,33.333333333333336,36.666666666666664,49.89316239316239,43.16822066822067,51.46821230888333,45.785644661181294
Jarrett Allen,CLE,Cleveland Cavaliers,2025-11-19,12.0,14.4,0.0,0.0,54.695767195767196,54.817460317460316,60.79401319127347,59.47467481251105
Jordan Clarkson,NY,New York Knicks,2025-11-19,15.333333333333334,12.8,16.666666666666668,27.0,50.512820512820504,58.879120879120876,58.88876113091359,63.90468524997673
Jalen Brunson,NY,New York Knicks,2025-11-19,30.333333333333332,26.6,40.079365079365076,40.11904761904761,57.170099160945846,55.51634521085322,61.88094478765438,60.19973010654248
Zeke Nnaji,DEN,Denver Nuggets,2025-11-19,0.6666666666666666,2.2,0.0,20.0,0.0,38.33333333333333,8.591065292096221,38.979775787279586
Will Richard,GS,Golden State Warriors,2025-11-19,5.0,5.6,40.0,42.0,58.333333333333336,64.28571428571429,51.38888888888889,60.11904761904761
Kevin Huerter,CHI,Chicago Bulls,2025-11-19,9.333333333333334,14.2,14.814814814814815,17.77777777777778,38.888888888888886,49.38375350140056,42.696734001081815,51.6798389383476
Andrew Nembhard,IND,Indiana Pacers,2025-11-19,17.666666666666668,19.8,46.11111111111111,41.666666666666664,54.44444444444445,54.0,61.929643803355894,62.65893148179797
Jose Alvarado,NO,New Orleans Pelicans,2025-11-19,8.666666666666666,7.8,12.5,21.5,37.49999999999999,39.642857142857146,39.189189189189186,40.656370656370655
Jaylin Williams,OKC,Oklahoma City Thunder,2025-11-19,2.6666666666666665,4.0,13.333333333333334,16.0,16.666666666666668,24.285714285714285,28.240740740740744,31.36752136752137
Jamal Shead,TOR,Toronto Raptors,2025-11-19,3.0,4.6,8.333333333333334,25.0,36.111111111111114,45.595238095238095,36.11111111111111,45.39032006245121
Andre Drummond,PHI,Philadelphia 76ers,2025-11-19,12.0,13.4,50.0,40.0,74.76851851851852,71.32575757575758,75.75895567698846,72.61826627540566
Julius Randle,MIN,Minnesota Timberwolves,2025-11-19,23.333333333333332,24.6,21.666666666666668,28.0,48.17788957688339,50.78173374613003,54.14432930581927,57.94358891421932
Jerami Grant,POR,Portland Trail Blazers,2025-11-19,24.0,18.2,44.444444444444436,32.38095238095238,56.89814814814815,49.040849673202615,63.554964335460966,53.8614789566426
Julian Phillips,CHI,Chicago Bulls,2025-11-19,4.666666666666667,2.8,22.222222222222218,13.333333333333332,41.666666666666664,25.0,59.39716312056737,35.638297872340424
Kevin Durant,HOU,Houston Rockets,2025-11-19,28.333333333333332,27.8,30.555555555555554,46.33333333333333,55.16569200779727,59.09941520467836,61.63687912726679,65.11512533207011
Jamison Battle,TOR,Toronto Raptors,2025-11-19,2.3333333333333335,1.4,33.333333333333336,20.0,69.44444444444444,41.666666666666664,69.44444444444444,41.666666666666664
Kevon Looney,NO,New Orleans Pelicans,2025-11-19,0.6666666666666666,1.8,0.0,10.0,33.333333333333336,35.0,33.333333333333336,35.50420168067227
Jamal Murray,DEN,Denver Nuggets,2025-11-19,24.333333333333332,22.2,30.230880230880228,31.027417027417027,50.64935064935065,49.26461038961039,55.43424261858606,55.07858454035339
Yves Missi,NO,New Orleans Pelicans,2025-11-19,7.0,4.2,0.0,0.0,46.666666666666664,28.0,48.9400643246797,29.364038594807823
Andrew Wiggins,MIA,Miami Heat,2025-11-19,12.666666666666666,15.6,22.222222222222218,29.333333333333332,35.370370370370374,47.376068376068375,36.69334216938442,48.969726271286525
Jeremiah Fears,NO,New Orleans Pelicans,2025-11-19,19.0,18.2,13.333333333333334,38.0,53.055555555555564,51.265151515151516,56.74863661316627,56.30217358719623
Jeremiah Robinson-Earl,IND,Indiana Pacers,2025-11-19,4.666666666666667,5.2,41.666666666666664,25.0,52.77777777777778,51.66666666666667,52.77777777777777,56.256830601092894
Josh Okogie,HOU,Houston Rockets,2025-11-19,4.0,3.8,11.111111111111109,11.666666666666666,20.37037037037037,20.97222222222222,39.30976430976431,32.33585858585859
Justin Edwards,PHI,Philadelphia 76ers,2025-11-19,7.0,9.2,16.666666666666668,36.66666666666667,37.3015873015873,60.71428571428572,44.677900465749126,65.11182502521218
Keon Ellis,SAC,Sacramento Kings,2025-11-19,4.333333333333333,7.2,14.285714285714285,39.480519480519476,38.19444444444444,67.20238095238095,38.19444444444444,67.20238095238093
Anthony Edwards,MIN,Minnesota Timberwolves,2025-11-19,19.0,24.4,8.928571428571429,19.325396825396826,35.52277432712216,43.21366459627329,43.39740628067042,50.98475509647551
Josh Hart,NY,New York Knicks,2025-11-19,14.0,12.0,58.333333333333336,45.666666666666664,62.76515151515151,53.80194805194806,64.1376534233677,57.67652073070792
Jaylen Clark,MIN,Minnesota Timberwolves,2025-11-19,5.0,4.4,52.77777777777777,31.666666666666664,83.33333333333333,64.0,81.47208121827411,66.27969843510648
Khris Middleton,WSH,Washington Wizards,2025-11-19,11.333333333333334,8.8,52.77777777777777,31.666666666666664,62.53968253968254,56.857142857142854,66.47342995169082,59.21739130434783
KJ Simpson,CHA,Charlotte Hornets,2025-11-19,3.6666666666666665,3.8,11.111111111111109,16.666666666666664,19.871794871794872,25.256410256410255,19.871794871794872,25.256410256410255
Jarace Walker,IND,Indiana Pacers,2025-11-19,8.333333333333334,7.6,41.666666666666664,25.0,53.24074074074074,34.44444444444444,58.41013824884792,46.081642658142115
Jalen Smith,CHI,Chicago Bulls,2025-11-19,9.666666666666666,9.8,34.523809523809526,37.71428571428571,53.282828282828284,51.68123543123543,53.865578865578875,52.03088578088578
Jevon Carter,CHI,Chicago Bulls,2025-11-19,9.666666666666666,7.0,61.11111111111111,50.0,69.23076923076923,61.53846153846153,69.29907524169819,61.579445145018916
Yang Hansen,POR,Portland Trail Blazers,2025-11-19,4.333333333333333,4.333333333333333,0.0,0.0,60.714285714285715,60.714285714285715,61.82795698924732,61.82795698924732
Amen Thompson,HOU,Houston Rockets,2025-11-19,14.333333333333334,15.0,0.0,10.0,36.30683042447748,46.46941294000117,43.60610211110648,51.0917127310282
Josh Giddey,CHI,Chicago Bulls,2025-11-19,18.666666666666668,17.4,31.746031746031743,27.047619047619047,52.910052910052904,47.301587301587304,56.43694722137889,51.44019517104415
Karl-Anthony Towns,NY,New York Knicks,2025-11-19,26.333333333333332,23.0,24.603174603174597,27.26190476190476,47.212381916329285,46.994095816464245,53.33193443897787,52.382504492102086
Klay Thompson,DAL,Dallas Mavericks,2025-11-19,13.0,14.2,31.818181818181813,34.59090909090909,52.45159932659933,52.96828579916816,52.45159932659933,53.729091372439996
Shai Gilgeous-Alexander,OKC,Oklahoma City Thunder,2025-11-19,29.666666666666668,29.4,56.111111111111114,49.38095238095238,66.87378167641326,63.39912280701755,73.91655858364304,70.44452987594265
Trendon Watford,PHI,Philadelphia 76ers,2025-11-19,7.333333333333333,7.2,16.666666666666668,16.666666666666664,58.888888888888886,49.833333333333336,61.9047619047619,52.02574002574003
Jaime Jaquez Jr.,MIA,Miami Heat,2025-11-19,16.0,16.2,33.333333333333336,20.0,43.61111111111111,43.16666666666667,48.620627887898195,50.087830543129044
Peyton Watson,DEN,Denver Nuggets,2025-11-19,16.333333333333332,10.2,51.85185185185185,31.111111111111107,63.177830940988834,42.9066985645933,63.94215677421297,42.46365472026549
CJ McCollum,WSH,Washington Wizards,2025-11-19,13.666666666666666,21.6,38.73015873015873,39.904761904761905,45.47979797979798,51.01419457735247,50.17974778844344,55.73559591900621
De'Andre Hunter,CLE,Cleveland Cavaliers,2025-11-19,15.0,16.4,40.27777777777778,32.166666666666664,61.17424242424243,59.15646853146853,64.11271808999082,61.762093313460696
Pelle Larsson,MIA,Miami Heat,2025-11-19,12.333333333333334,11.2,41.666666666666664,38.33333333333333,52.04124579124579,52.653318903318905,58.233723682827,57.76662213715016
DeMar DeRozan,SAC,Sacramento Kings,2025-11-19,16.666666666666668,14.4,33.333333333333336,26.666666666666664,48.88888888888889,43.333333333333336,55.613954250373745,50.51733863305477
Buddy Hield,GS,Golden State Warriors,2025-11-19,10.333333333333334,7.0,25.555555555555557,15.333333333333334,49.02777777777777,34.41666666666667,49.02777777777778,37.61338797814208
Dean Wade,CLE,Cleveland Cavaliers,2025-11-19,4.333333333333333,4.6,25.0,25.0,54.44444444444445,48.095238095238095,54.306377383300465,48.01239785855171
Bub Carrington,WSH,Washington Wizards,2025-11-19,5.0,7.0,61.11111111111111,56.66666666666667,50.0,54.28571428571429,49.01433691756272,55.94019555713104
